,second_mps,inst2_time_baseline,inst2_time_warmstart,warmstart_type,configuration,inst2_epsilon_value,inst2_result_warmstart,inst2_network_name,inst2_image_name,inst2_mps_path,inst1_epsilon_value,inst1_network_name,inst1_image_name,inst1_mps_path,inst2_result_baseline
966,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_241.mps,3600.0463173389435,614.327,UNSAT-TIMEOUT,,0.241,UNSAT,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_241.mps,0.017,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_017.mps,TIMEOUT
967,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_261.mps,3600.0603024959564,614.625,UNSAT-TIMEOUT,,0.261,UNSAT,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_261.mps,0.017,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_017.mps,TIMEOUT
968,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_027.mps,4.904,0.955,UNSAT-UNSAT,,0.027,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_027.mps,0.025,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_025.mps,UNSAT
969,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_029.mps,161.144,0.959,UNSAT-UNSAT,,0.029,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_029.mps,0.025,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_025.mps,UNSAT
970,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_281.mps,3600.0589487552643,613.562,UNSAT-TIMEOUT,,0.281,UNSAT,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_281.mps,0.017,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_017.mps,TIMEOUT
971,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,229.96,0.962,UNSAT-UNSAT,,0.031,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,0.025,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_025.mps,UNSAT
972,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_029.mps,161.144,8.094,UNSAT-UNSAT,,0.029,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_029.mps,0.027,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_027.mps,UNSAT
973,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,229.96,8.063,UNSAT-UNSAT,,0.031,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,0.027,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_027.mps,UNSAT
974,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_301.mps,3600.0566251277924,612.416,UNSAT-TIMEOUT,,0.301,UNSAT,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_301.mps,0.017,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_017.mps,TIMEOUT
975,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_321.mps,3600.0565996170044,610.293,UNSAT-TIMEOUT,,0.321,UNSAT,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_321.mps,0.017,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_017.mps,TIMEOUT
976,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_341.mps,3600.0606682300568,610.061,UNSAT-TIMEOUT,,0.341,UNSAT,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_341.mps,0.017,mnist-net_256x4,image_7,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_7/mnist-net_256x4_7_0_017.mps,TIMEOUT
977,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_033.mps,3600.051632881165,148.951,UNSAT-TIMEOUT,,0.033,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_033.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
978,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_041.mps,3600.0623710155487,148.712,UNSAT-TIMEOUT,,0.041,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_041.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
979,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_061.mps,3600.0568935871124,148.893,UNSAT-TIMEOUT,,0.061,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_061.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
980,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_101.mps,3600.065668106079,86.353,UNSAT-TIMEOUT,,0.101,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_101.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
981,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_081.mps,3600.072923898697,148.55,UNSAT-TIMEOUT,,0.081,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_081.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
982,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_141.mps,3600.070318222046,1553.77,UNSAT-TIMEOUT,,0.141,UNSAT,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_141.mps,0.061,mnist-net,image_3,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_3/mnist-net_3_0_061.mps,TIMEOUT
983,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_181.mps,3600.109303236008,86.34,UNSAT-TIMEOUT,,0.181,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_181.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
984,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_121.mps,3600.080808401108,148.163,UNSAT-TIMEOUT,,0.121,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_121.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
985,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_141.mps,3600.092362880707,148.275,UNSAT-TIMEOUT,,0.141,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_141.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
986,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_161.mps,3600.078825712204,147.704,UNSAT-TIMEOUT,,0.161,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_161.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
987,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_201.mps,3600.1047587394714,147.665,UNSAT-TIMEOUT,,0.201,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_201.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
988,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,229.96,566.565,UNSAT-UNSAT,,0.031,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,0.029,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_029.mps,UNSAT
989,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_241.mps,3600.047419786453,86.3,UNSAT-TIMEOUT,,0.241,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_241.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
990,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_221.mps,3600.0827527046204,147.178,UNSAT-TIMEOUT,,0.221,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_221.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
991,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_361.mps,3600.0527589321136,86.294,UNSAT-TIMEOUT,,0.361,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_361.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
992,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_261.mps,3600.0717191696167,147.779,UNSAT-TIMEOUT,,0.261,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_261.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
993,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_281.mps,3600.073633909225,147.479,UNSAT-TIMEOUT,,0.281,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_281.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
994,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_301.mps,3600.057604551316,147.151,UNSAT-TIMEOUT,,0.301,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_301.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
995,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_321.mps,3600.074555158615,145.456,UNSAT-TIMEOUT,,0.321,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_321.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
996,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_341.mps,3600.0659852027893,145.19,UNSAT-TIMEOUT,,0.341,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_341.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
997,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_381.mps,3600.0680644512177,145.838,UNSAT-TIMEOUT,,0.381,UNSAT,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_381.mps,0.031,mnist-net_256x4,image_8,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_8/mnist-net_256x4_8_0_031.mps,TIMEOUT
998,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_037.mps,279.8,162.483,UNSAT-UNSAT,,0.037,UNSAT,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_037.mps,0.035,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_035.mps,UNSAT
999,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_033.mps,1849.761,759.784,UNSAT-UNSAT,,0.033,UNSAT,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_033.mps,0.031,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_031.mps,UNSAT
1000,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_039.mps,2008.071,178.418,UNSAT-UNSAT,,0.039,UNSAT,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_039.mps,0.037,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_037.mps,UNSAT
1001,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_037.mps,279.8,225.917,UNSAT-UNSAT,,0.037,UNSAT,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_037.mps,0.033,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_033.mps,UNSAT
1002,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_039.mps,2008.071,225.785,UNSAT-UNSAT,,0.039,UNSAT,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_039.mps,0.033,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_033.mps,UNSAT
1003,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_035.mps,186.251,226.253,UNSAT-UNSAT,,0.035,UNSAT,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_035.mps,0.033,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_033.mps,UNSAT
1004,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_039.mps,2008.071,274.501,UNSAT-UNSAT,,0.039,UNSAT,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_039.mps,0.035,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_035.mps,UNSAT
1005,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_061.mps,3600.0730612277985,1736.315,UNSAT-TIMEOUT,,0.061,UNSAT,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_061.mps,0.033,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_033.mps,TIMEOUT
1006,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_101.mps,3600.082136631012,1746.412,UNSAT-TIMEOUT,,0.101,UNSAT,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_101.mps,0.033,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_033.mps,TIMEOUT
1007,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_221.mps,3600.10027551651,1736.767,UNSAT-TIMEOUT,,0.221,UNSAT,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_221.mps,0.033,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_033.mps,TIMEOUT
1008,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_201.mps,3600.1071112155914,1739.914,UNSAT-TIMEOUT,,0.201,UNSAT,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_201.mps,0.033,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_033.mps,TIMEOUT
1009,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_081.mps,3600.0864493846893,149.124,UNSAT-TIMEOUT,,0.081,UNSAT,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_081.mps,0.021,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_021.mps,TIMEOUT
1010,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_301.mps,3600.052600622177,1740.097,UNSAT-TIMEOUT,,0.301,UNSAT,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_301.mps,0.033,mnist-net_256x4,image_6,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_6/mnist-net_256x4_6_0_033.mps,TIMEOUT
