Unnamed: 0,epsilon_value,result,time,verifier,obtained_labels,network_name,image_name,mps_path
2,0.161,TIMEOUT,3600.067805051804,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_161.mps
3,0.221,TIMEOUT,3600.0557436943054,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_221.mps
4,0.141,TIMEOUT,3600.051606178284,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_141.mps
5,0.241,TIMEOUT,3600.0638716220856,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_241.mps
6,0.121,TIMEOUT,3600.0526270866394,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_121.mps
7,0.261,TIMEOUT,3600.060256004333,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_261.mps
8,0.101,TIMEOUT,3600.0701792240143,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_101.mps
9,0.281,TIMEOUT,3600.0648305416107,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_281.mps
10,0.081,TIMEOUT,3600.05826163292,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_081.mps
11,0.301,TIMEOUT,3600.0622568130493,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_301.mps
12,0.061,TIMEOUT,3600.0604944229126,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_061.mps
13,0.321,TIMEOUT,3600.066232442856,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_321.mps
14,0.041,TIMEOUT,3600.047163963318,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_041.mps
15,0.341,TIMEOUT,3600.0551710128784,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_341.mps
17,0.361,TIMEOUT,3600.0705342292786,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_361.mps
18,0.381,TIMEOUT,3600.063889980316,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_381.mps
19,0.021,UNSAT,0.801,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_021.mps
20,0.023,UNSAT,16.145,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_023.mps
21,0.025,UNSAT,132.077,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_025.mps
22,0.027,UNSAT,200.489,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_027.mps
23,0.029,UNSAT,601.644,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_029.mps
24,0.031,UNSAT,3471.306,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_031.mps
25,0.033,UNSAT,3251.682,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_033.mps
26,0.035,TIMEOUT,3600.0353384017944,Symphony,,mnist-net,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_2/mnist-net_2_0_035.mps
0,0.181,TIMEOUT,3600.061947107315,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_181.mps
1,0.201,TIMEOUT,3600.05153131485,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_201.mps
2,0.161,TIMEOUT,3600.057243347168,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_161.mps
3,0.221,TIMEOUT,3600.066825866699,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_221.mps
4,0.141,TIMEOUT,3600.0553646087646,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_141.mps
5,0.241,TIMEOUT,3600.0627365112305,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_241.mps
6,0.121,TIMEOUT,3600.055729150772,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_121.mps
7,0.261,TIMEOUT,3600.0707201957703,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_261.mps
8,0.101,TIMEOUT,3600.0671310424805,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_101.mps
9,0.281,TIMEOUT,3600.060788869858,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_281.mps
10,0.081,TIMEOUT,3600.04966545105,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_081.mps
11,0.301,TIMEOUT,3600.055458545685,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_301.mps
12,0.061,TIMEOUT,3600.0484595298767,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_061.mps
13,0.321,TIMEOUT,3600.0535764694214,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_321.mps
15,0.361,TIMEOUT,3600.0472321510315,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_361.mps
16,0.341,TIMEOUT,3600.06515955925,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_341.mps
17,0.381,TIMEOUT,3600.047416448593,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_381.mps
18,0.041,UNSAT,1520.144,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_041.mps
19,0.043,UNSAT,1611.693,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_043.mps
20,0.045,TIMEOUT,3600.035883188248,Symphony,,mnist-net,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_1/mnist-net_1_0_045.mps
0,0.181,TIMEOUT,3600.055548667908,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_181.mps
1,0.201,TIMEOUT,3600.0510790348053,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_201.mps
2,0.161,TIMEOUT,3600.051567554474,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_161.mps
3,0.221,TIMEOUT,3600.0639655590057,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_221.mps
4,0.141,TIMEOUT,3600.0534298419952,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_141.mps
5,0.241,TIMEOUT,3600.063477039337,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_241.mps
6,0.121,TIMEOUT,3600.052516222,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_121.mps
7,0.261,TIMEOUT,3600.0522260665894,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_261.mps
8,0.101,TIMEOUT,3600.0693752765656,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_101.mps
9,0.281,TIMEOUT,3600.05806350708,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_281.mps
10,0.081,TIMEOUT,3600.0619065761566,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_081.mps
11,0.301,TIMEOUT,3600.044917821884,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_301.mps
12,0.061,TIMEOUT,3600.063873529434,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_061.mps
13,0.321,TIMEOUT,3600.050008773804,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_321.mps
14,0.041,TIMEOUT,3600.043270111084,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_041.mps
15,0.341,TIMEOUT,3600.051419734955,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_341.mps
16,0.021,UNSAT,,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_021.mps
17,0.361,TIMEOUT,3600.0439109802246,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_361.mps
18,0.381,TIMEOUT,3600.064126014709,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_381.mps
20,0.023,UNSAT,0.653,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_023.mps
21,0.025,UNSAT,12.746,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_025.mps
22,0.027,UNSAT,13.126,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_027.mps
23,0.029,UNSAT,108.484,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_029.mps
24,0.031,UNSAT,334.093,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_031.mps
25,0.033,UNSAT,668.607,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_033.mps
26,0.035,UNSAT,2075.954,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_035.mps
27,0.037,TIMEOUT,3600.0388536453247,Symphony,,mnist-net,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_5/mnist-net_5_0_037.mps
0,0.181,TIMEOUT,3600.065885066986,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_181.mps
1,0.201,TIMEOUT,3600.065897703171,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_201.mps
2,0.161,TIMEOUT,3600.0650084018707,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_161.mps
3,0.221,TIMEOUT,3600.057304382324,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_221.mps
4,0.141,TIMEOUT,3600.0593309402466,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_141.mps
5,0.241,TIMEOUT,3600.055496454239,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_241.mps
6,0.121,TIMEOUT,3600.06443309784,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_121.mps
7,0.261,TIMEOUT,3600.0462324619293,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_261.mps
8,0.101,TIMEOUT,3600.069024562836,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_101.mps
9,0.281,TIMEOUT,3600.0587682724,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_281.mps
10,0.081,TIMEOUT,3600.066540002823,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_081.mps
11,0.301,TIMEOUT,3600.053702354431,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_301.mps
12,0.061,TIMEOUT,3600.053661108017,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_061.mps
13,0.321,TIMEOUT,3600.0522894859314,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_321.mps
15,0.361,TIMEOUT,3600.060373067856,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_361.mps
16,0.341,TIMEOUT,3600.054740428925,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_341.mps
17,0.381,TIMEOUT,3600.049542427063,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_381.mps
18,0.041,UNSAT,3551.232,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_041.mps
19,0.043,UNSAT,2197.591,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_043.mps
20,0.045,TIMEOUT,3600.039582490921,Symphony,,mnist-net,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_0/mnist-net_0_0_045.mps
0,0.181,TIMEOUT,3600.075904130936,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_181.mps
1,0.201,TIMEOUT,3600.066854953766,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_201.mps
2,0.161,TIMEOUT,3600.047795295716,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_161.mps
3,0.221,TIMEOUT,3600.054803609848,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_221.mps
4,0.141,TIMEOUT,3600.048236846924,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_141.mps
5,0.241,TIMEOUT,3600.063380241394,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_241.mps
6,0.121,TIMEOUT,3600.054605007172,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_121.mps
7,0.261,TIMEOUT,3600.05366396904,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_261.mps
8,0.101,TIMEOUT,3600.051745891571,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_101.mps
9,0.281,TIMEOUT,3600.056419849396,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_281.mps
10,0.081,TIMEOUT,3600.046628713608,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_081.mps
11,0.301,TIMEOUT,3600.056076288224,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_301.mps
12,0.061,TIMEOUT,3600.052515268326,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_061.mps
13,0.321,TIMEOUT,3600.052368402481,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_321.mps
14,0.041,SAT,2648.351,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_041.mps
15,0.001,UNSAT,141.60336089134216,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_001.mps
16,0.021,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps
17,0.021,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps
18,0.023,UNSAT,0.568,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps
19,0.039,SAT,1390.303,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_039.mps
20,0.025,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps
21,0.037,SAT,517.997,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_037.mps
22,0.027,UNSAT,7.334,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps
23,0.029,UNSAT,39.5,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps
24,0.035,UNSAT,937.845,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps
25,0.031,UNSAT,74.04,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps
26,0.033,UNSAT,349.105,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_033.mps
27,0.031,UNSAT,38.441,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps
28,0.029,UNSAT,19.468,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps
29,0.027,UNSAT,3.845,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps
30,0.025,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps
31,0.033,UNSAT,805.345,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_033.mps
32,0.023,UNSAT,0.362,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps
33,0.021,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps
34,0.019,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_019.mps
35,0.017,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_017.mps
36,0.015,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps
37,0.013,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps
38,0.011,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps
39,0.009,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_009.mps
40,0.007,UNSAT,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_007.mps
41,0.005,ERR,,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_005.mps
42,0.035,UNSAT,1678.364,Symphony,,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps
